index,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
338,ROOFTOP,"147 Elder St, North York, ON M3H 5G9, Canada",ChIJEQbIhfYtK4gRsvt0x4iinFQ,"147 Elder St, Toronto, Ontario, Canada",43.7628856,-79.4541054,1,M3H 5G9,OK,premise
339,ROOFTOP,"200 Dawes Rd, Toronto, ON M4C, Canada",ChIJCauSuCXM1IkR0BUHOJt0HUA,"200 Dawes Rd, Toronto, Ontario, Canada",43.6956956,-79.2979503,1,M4C,OK,street_address
340,ROOFTOP,"45 Brunswick Ave, Toronto, ON M5S 3M3, Canada",ChIJ7yMo8-o0K4gRPqeIw49OeJY,"45 Brunswick Ave, Toronto, Ontario, Canada",43.6587924,-79.4043085,1,M5S 3M3,OK,street_address
341,ROOFTOP,"60 Scottfield Dr, Scarborough, ON M1S 5T7, Canada",ChIJu6y2vC_R1IkROUiOtxMaoM0,"60 Scottfield Dr - 2nd Fl, Toronto, Ontario, Canada",43.8090793,-79.2543009,1,M1S 5T7,OK,street_address
342,ROOFTOP,"914 Bathurst St, Toronto, ON M5R 3G5, Canada",ChIJPYf6tZE0K4gRc96ZbEc3MV8,"914 Bathurst St, Toronto, Ontario, Canada",43.6682935,-79.4127583,1,M5R 3G5,OK,street_address
343,ROOFTOP,"140 Sherway Dr, Etobicoke, ON M9C 1A4, Canada",ChIJ9Q6BFf1HK4gRs8-Vzfq7CZc,"140 Sherway Dr, Toronto, Ontario, Canada",43.6100558,-79.562099,1,M9C 1A4,OK,street_address
344,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
345,ROOFTOP,"439 Sherbourne St, Toronto, ON M4X 1K6, Canada",ChIJvW9-DU7L1IkRozU1MjJmjgE,"439 Sherbourne St, Toronto, Ontario, Canada",43.6663221,-79.3740181,1,M4X 1K6,OK,street_address
346,ROOFTOP,"1001 Queen St W, Toronto, ON M6J 1H1, Canada",ChIJ67l7Bf00K4gRW_zZYmBVoTs,"1001 Queen St W, Toronto, Ontario, Canada",43.6430754,-79.4173192,1,M6J 1H1,OK,street_address
347,ROOFTOP,"9 Neilson Rd, Scarborough, ON M1E 4B8, Canada",ChIJDe8jZoPQ1IkR6mjl54sPHQE,"9 Neilson Rd, Toronto, Ontario, Canada",43.7811687,-79.2043244,1,M1E 4B8,OK,street_address
348,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
349,ROOFTOP,"1 Overland Dr, North York, ON M3C 2C3, Canada",ChIJu7qwY23N1IkRZpuKQJunjnI,"1 Overland Dr, Toronto, Ontario, Canada",43.7324815,-79.3467684,1,M3C 2C3,OK,street_address
350,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
351,ROOFTOP,"9 Neilson Rd, Scarborough, ON M1E 4B8, Canada",ChIJDe8jZoPQ1IkR6mjl54sPHQE,"9 Neilson Rd, Toronto, Ontario, Canada",43.7811687,-79.2043244,1,M1E 4B8,OK,street_address
352,ROOFTOP,"551 Conlins Rd, Scarborough, ON M1B 5S1, Canada",ChIJvQmZyhra1IkRp0Ez4Tde6b0,"551 Conlins Rd, Toronto, Ontario, Canada",43.8033127,-79.1886743,1,M1B 5S1,OK,street_address
353,RANGE_INTERPOLATED,"3276 Balsam Ridge, Millstadt, IL 62260, USA",EiszMjc2IEJhbHNhbSBSaWRnZSwgTWlsbHN0YWR0LCBJTCA2MjI2MCwgVVNB,"3276 St Clair Ave E - Balsam & Maple, Toronto, Ontario, Canada",38.4640783,-90.0609268,1,62260,OK,street_address
354,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
355,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
356,ROOFTOP,"2 Buchan Ct, Toronto, ON M2J, Canada",ChIJA77yrcHS1IkRuk7pV_WUmWg,"2 Buchan Crt, Toronto, Ontario, Canada",43.7730386,-79.3600198,1,M2J,OK,premise
357,ROOFTOP,"880 Lawrence Ave E, North York, ON M3C 1P6, Canada",ChIJP1BoeG7N1IkRvcqLB6d-kgs,"880 Lawrence Ave E, Toronto, Ontario, Canada",43.7363644,-79.3488625,1,M3C 1P6,OK,street_address
358,ROOFTOP,"3276 St Clair Ave E, Scarborough, ON M1L 3R7, Canada",ChIJkzW0XXnO1IkRm3FiDTI7gTM,"3276 St Clair Ave E, Toronto, Ontario, Canada",43.7129414,-79.2851737,1,M1L 3R7,OK,street_address
359,ROOFTOP,"3050 Lawrence Ave E, Scarborough, ON M1P 2V5, Canada",ChIJ2yGmZ8vR1IkRrVTkBhTwtW0,"3050 Lawrence Ave E, Toronto, Ontario, Canada",43.7561929,-79.2469386,1,M1P 2V5,OK,street_address
360,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
361,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
362,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
363,ROOFTOP,"95 Humber College Blvd, Etobicoke, ON M9V 5B5, Canada",ChIJw2ocNlA6K4gR18mFuy1kdWE,"95 Humber College Blvd, Toronto, Ontario, Canada",43.7271674,-79.5965005,1,M9V 5B5,OK,premise
364,ROOFTOP,"60 Scottfield Dr, Scarborough, ON M1S 5T7, Canada",ChIJu6y2vC_R1IkROUiOtxMaoM0,"60 Scottfield Dr, Toronto, Ontario, Canada",43.8090793,-79.2543009,1,M1S 5T7,OK,street_address
365,ROOFTOP,"5935 Bathurst St, North York, ON M2R 1Y8, Canada",ChIJqQQz3L4tK4gRLjJ25KvkPAo,"5935 Bathurst St, Toronto, Ontario, Canada",43.7819319,-79.4446646,1,M2R 1Y8,OK,street_address
366,ROOFTOP,"2 Buchan Ct, Toronto, ON M2J, Canada",ChIJA77yrcHS1IkRuk7pV_WUmWg,"2 Buchan Crt, Toronto, Ontario, Canada",43.7730386,-79.3600198,1,M2J,OK,premise
367,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
368,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
369,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
370,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
371,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
372,ROOFTOP,"645 Castlefield Ave, Toronto, ON M5N 3A5, Canada",ChIJE5DX4wkzK4gRirm5I-w8KIE,"645 Castlefield Ave, Toronto, Ontario, Canada",43.7062115,-79.4252457,1,M5N 3A5,OK,premise
373,ROOFTOP,"2245 Lawrence Ave W, Etobicoke, ON M9P 3W3, Canada",ChIJB94cI84wK4gRFJ9ooseyQ9c,"2245 Lawrence Ave W, Toronto, Ontario, Canada",43.6968243,-79.5262318,1,M9P 3W3,OK,street_address
374,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
375,ROOFTOP,"92 Island Rd, Scarborough, ON M1C 2P5, Canada",ChIJ665qItvb1IkR4p5Qojqbkzo,"92 Island Rd, Toronto, Ontario, Canada",43.798541,-79.140051,1,M1C 2P5,OK,street_address
376,ROOFTOP,"3830 Lawrence Ave E, Scarborough, ON M1G 1R6, Canada",ChIJK5hAMXDQ1IkRTMeKgr6y_Vo,"3830 Lawrence Ave E, Toronto, Ontario, Canada",43.7637478,-79.2101212,1,M1G 1R6,OK,premise
377,ROOFTOP,"2030 McNicoll Ave, Scarborough, ON M1V 5P4, Canada",ChIJDzsAufrT1IkRk2ukVhgoieY,"2030 McNicoll Ave, Toronto, Ontario, Canada",43.8130047,-79.3000558,1,M1V 5P4,OK,street_address
378,,,,"1001 Queen St W - 80 Workman Way - 2nd Fl GAU-A, Toronto, Ontario, Canada",43.6430754,-79.4173192,0,M6J 1H1,Manual,
379,ROOFTOP,"2311 McNicoll Ave, Scarborough, ON M1V 5L3, Canada",ChIJe2XHjf3T1IkRBPb32GhfoSg,"2311 McNicoll Ave, Toronto, Ontario, Canada",43.8142238,-79.2902139,1,M1V 5L3,OK,street_address
380,ROOFTOP,"1145 Albion Rd, Etobicoke, ON M9V 4J7, Canada",ChIJb8IoqIY6K4gRv_2sZY8cfoQ,"1145 Albion Rd, Toronto, Ontario, Canada",43.7372772,-79.567768,1,M9V 4J7,OK,street_address
381,ROOFTOP,"2005 Lawrence Ave W, York, ON M9N 3V4, Canada",ChIJb9c7fSYxK4gRlbSJeDpkmmo,"2005 Lawrence Ave W - 1st Fl, Toronto, Ontario, Canada",43.701231,-79.510148,1,M9N 3V4,OK,street_address
382,ROOFTOP,"541 Finch Ave W, North York, ON M2R 3Y3, Canada",ChIJd7Ly35ItK4gRuoHR5tUydhE,"541 Finch Ave W, Toronto, Ontario, Canada",43.7708614,-79.4463658,1,M2R 3Y3,OK,street_address
383,ROOFTOP,"14 St Matthews Rd, Toronto, ON M4M 2B5, Canada",ChIJIaN_1WfL1IkR96201y0bAGo,"14 St Matthews Rd, Toronto, Ontario, Canada",43.6656154,-79.3551739,1,M4M 2B5,OK,street_address
384,ROOFTOP,"3560 Bathurst St, North York, ON M6A 2X8, Canada",ChIJKURLaVoyK4gRbiab7ANPv2E,"3560 Bathurst St, Toronto, Ontario, Canada",43.7300629,-79.43421,1,M6A 2X8,OK,street_address
385,ROOFTOP,"3760 Sheppard Ave E, Scarborough, ON M1T 3K9, Canada",ChIJq_kkOCvS1IkRPoVklcmGdU4,"3760 Sheppard Ave E, Toronto, Ontario, Canada",43.7826388,-79.2944026,1,M1T 3K9,OK,street_address
386,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
387,ROOFTOP,"1 Northwestern Ave, Toronto, ON M6M, Canada",ChIJSbyCaOIzK4gRFktV5MJ_fk0,"1 Northwestern Ave, Toronto, Ontario, Canada",43.698206,-79.4697775,1,M6M,OK,street_address
388,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
389,ROOFTOP,"1 Canterbury Pl, North York, ON M2N 1Z7, Canada",ChIJFTAicXItK4gRAPIZEJ1MKzU,"1 Canterbury Pl, Toronto, Ontario, Canada",43.7721224,-79.4144005,1,M2N 1Z7,OK,street_address
390,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
391,ROOFTOP,"2030 McNicoll Ave, Scarborough, ON M1V 5P4, Canada",ChIJDzsAufrT1IkRk2ukVhgoieY,"2030 McNicoll Ave, Toronto, Ontario, Canada",43.8130047,-79.3000558,1,M1V 5P4,OK,street_address
392,ROOFTOP,"439 Sherbourne St, Toronto, ON M4X 1K6, Canada",ChIJvW9-DU7L1IkRozU1MjJmjgE,"439 Sherbourne St, Toronto, Ontario, Canada",43.6663221,-79.3740181,1,M4X 1K6,OK,street_address
393,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
394,ROOFTOP,"35 Elm Grove Ave, Toronto, ON M6K 2J2, Canada",ChIJl-ql9qs1K4gR27AiRpuvbn4,"35 Elm Grove Ave, Toronto, Ontario, Canada",43.6403073,-79.4306974,1,M6K 2J2,OK,premise
395,ROOFTOP,"25 Centennial Park Rd, Etobicoke, ON M9C 5H1, Canada",ChIJt2nYCzY4K4gRJoq9x0qV3fo,"25 Centennial Park Rd, Toronto, Ontario, Canada",43.6532313,-79.5820289,1,M9C 5H1,OK,premise
396,ROOFTOP,"345 Sherbourne St, Toronto, ON M5A 2S3, Canada",ChIJC3KczU7L1IkRWnS2xkikd7E,"345 Sherbourne St, Toronto, Ontario, Canada",43.662669,-79.3726619,1,M5A 2S3,OK,street_address
397,ROOFTOP,"70 Humberline Dr, Etobicoke, ON M9W 7H3, Canada",ChIJJyCD7qU7K4gRD1zYTeXj0ao,"70 Humberline Dr, Toronto, Ontario, Canada",43.7315963,-79.6174424,1,M9W 7H3,OK,premise
398,ROOFTOP,"30 Bond St, Toronto, ON M5B 1W8, Canada",ChIJI5p8fTTL1IkR9HDpOqlSZzo,"30 Bond St, Toronto, Ontario, Canada",43.6529213,-79.3773456,1,M5B 1W8,OK,street_address
399,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
400,ROOFTOP,"3830 Lawrence Ave E, Scarborough, ON M1G 1R6, Canada",ChIJK5hAMXDQ1IkRTMeKgr6y_Vo,"3830 Lawrence Ave E, Toronto, Ontario, Canada",43.7637478,-79.2101212,1,M1G 1R6,OK,premise
401,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
402,ROOFTOP,"1020 McNicoll Ave, Scarborough, ON M1W 2J6, Canada",ChIJC67mmwrT1IkReOCrONUFjcU,"1020 McNicoll Ave, Toronto, Ontario, Canada",43.8057618,-79.33598,1,M1W 2J6,OK,street_address
403,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
404,ROOFTOP,"1860 Lawrence Ave E, Scarborough, ON M1R 5B1, Canada",ChIJZ0-Vm_fN1IkRMAy0AcMLZ0w,"1860 Lawrence Ave E, Toronto, Ontario, Canada",43.7439584,-79.3024504,1,M1R 5B1,OK,street_address
405,ROOFTOP,"92 Island Rd, Scarborough, ON M1C 2P5, Canada",ChIJ665qItvb1IkR4p5Qojqbkzo,"92 Island Rd, Toronto, Ontario, Canada",43.798541,-79.140051,1,M1C 2P5,OK,street_address
406,ROOFTOP,"429 Walmer Rd, York, ON M5P 2X9, Canada",ChIJUUDOnmQzK4gRPcqv0qchVwQ,"429 Walmer Rd, Toronto, Ontario, Canada",43.685476,-79.4124884,1,M5P 2X9,OK,street_address
407,ROOFTOP,"130 Midland Ave, Scarborough, ON M1N 4B2, Canada",ChIJf38fcVPO1IkR4TDKJY2ETMs,"130 Midland Ave, Toronto, Ontario, Canada",43.70835,-79.247493,1,M1N 4B2,OK,street_address
408,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
409,ROOFTOP,"33 Christie St, Toronto, ON M6G 3B1, Canada",ChIJ729Lbow0K4gR04C-bBae9G8,"33 Christie St, Toronto, Ontario, Canada",43.6647536,-79.4186853,1,M6G 3B1,OK,street_address
410,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
411,ROOFTOP,"66 Roncesvalles Ave, Toronto, ON M6R 3A8, Canada",ChIJL2pGGrY1K4gRYXP_lNAAjdY,"66 Roncesvalles Ave, Toronto, Ontario, Canada",43.6401995,-79.4473076,1,M6R 3A8,OK,street_address
412,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
413,ROOFTOP,"520 Markham Rd, Scarborough, ON M1H 3A1, Canada",ChIJwYWstT_Q1IkRTOcKAJqPK-0,"520 Markham Rd, Toronto, Ontario, Canada",43.7547332,-79.2248583,1,M1H 3A1,OK,street_address
414,ROOFTOP,"3760 Sheppard Ave E, Scarborough, ON M1T 3K9, Canada",ChIJq_kkOCvS1IkRPoVklcmGdU4,"3760 Sheppard Ave E, Toronto, Ontario, Canada",43.7826388,-79.2944026,1,M1T 3K9,OK,street_address
415,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
416,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
417,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
418,ROOFTOP,"880 Lawrence Ave E, North York, ON M3C 1P6, Canada",ChIJP1BoeG7N1IkRvcqLB6d-kgs,"880 Lawrence Ave E, Toronto, Ontario, Canada",43.7363644,-79.3488625,1,M3C 1P6,OK,street_address
419,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
420,ROOFTOP,"45 Brunswick Ave, Toronto, ON M5S 3M3, Canada",ChIJ7yMo8-o0K4gRPqeIw49OeJY,"45 Brunswick Ave, Toronto, Ontario, Canada",43.6587924,-79.4043085,1,M5S 3M3,OK,street_address
421,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
422,ROOFTOP,"2411 Lawrence Ave E, Scarborough, ON M1P 2R6, Canada",ChIJ0UA1ZubR1IkRVRNZnDfR2ZM,"2411 Lawrence Ave E, Toronto, Ontario, Canada",43.7491616,-79.2741252,1,M1P 2R6,OK,street_address
423,ROOFTOP,"205 Cummer Ave, North York, ON M2M 2E8, Canada",ChIJw3CdRhktK4gRgkWMbpgWymw,"205 Cummer Ave, Toronto, Ontario, Canada",43.7881531,-79.4075583,1,M2M 2E8,OK,premise
424,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
425,ROOFTOP,"45 Brunswick Ave, Toronto, ON M5S 3M3, Canada",ChIJ7yMo8-o0K4gRPqeIw49OeJY,"45 Brunswick Ave, Toronto, Ontario, Canada",43.6587924,-79.4043085,1,M5S 3M3,OK,street_address
426,ROOFTOP,"122 Tyndall Ave, Toronto, ON M6K 2E2, Canada",ChIJe0jkGak1K4gRJ0mWuAPHaXo,"122 Tyndall Ave, Toronto, Ontario, Canada",43.6375142,-79.4293785,1,M6K 2E2,OK,premise
427,ROOFTOP,"351 Christie St, Toronto, ON M6G, Canada",ChIJmePKR4Y0K4gRNISjA_tz584,"351 Christie St, Toronto, Ontario, Canada",43.673169,-79.4217822,1,M6G,OK,street_address
428,ROOFTOP,"84 Davisville Ave, Toronto, ON M4S 1G1, Canada",ChIJoeL4SDgzK4gRhMi0QXE_Sp0,"84 Davisville Ave, Toronto, Ontario, Canada",43.6995267,-79.3931993,1,M4S 1G1,OK,street_address
429,ROOFTOP,"65 Livingston Rd, Scarborough, ON M1E 1K7, Canada",ChIJHew42qfa1IkRTr6T7g2LKo8,"65 Livingston Rd, Toronto, Ontario, Canada",43.7458578,-79.1980116,1,M1E 1K7,OK,premise
430,ROOFTOP,"305 Balliol St, Toronto, ON M4S, Canada",ChIJ_QjKZTYzK4gRZjpPuV8SI_A,"305 Balliol St, Toronto, Ontario, Canada",43.698932,-79.3868671,1,M4S,OK,premise
431,ROOFTOP,"70 Humberline Dr, Etobicoke, ON M9W 7H3, Canada",ChIJJyCD7qU7K4gRD1zYTeXj0ao,"70 Humberline Dr, Toronto, Ontario, Canada",43.7315963,-79.6174424,1,M9W 7H3,OK,premise
432,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
433,ROOFTOP,"3276 St Clair Ave E, Scarborough, ON M1L 3R7, Canada",ChIJkzW0XXnO1IkRm3FiDTI7gTM,"3276 St Clair Ave E, Toronto, Ontario, Canada",43.7129414,-79.2851737,1,M1L 3R7,OK,street_address
434,,,,"3050 Lawrence Ave E - CP1, Toronto, Ontario, Canada",43.7561929,-79.2469386,0,M1P 2V5,Manual,
435,ROOFTOP,"5935 Bathurst St, North York, ON M2R 1Y8, Canada",ChIJqQQz3L4tK4gRLjJ25KvkPAo,"5935 Bathurst St, Toronto, Ontario, Canada",43.7819319,-79.4446646,1,M2R 1Y8,OK,street_address
436,ROOFTOP,"1955 Steeles Ave E, North York, ON M2H 3P1, Canada",ChIJNf-OQzbT1IkRvZCSwaNRn_c,"1955 Steeles Ave E, Toronto, Ontario, Canada",43.8077822,-79.3728224,1,M2H 3P1,OK,premise
437,ROOFTOP,"1925 Steeles Ave E, Thornhill, ON M2H, Canada",ChIJQdWzZTbT1IkRbunvnpxmumc,"1925 Steeles Ave E, Toronto, Ontario, Canada",43.8076512,-79.3737903,1,M2H,OK,premise
438,ROOFTOP,"82 Buttonwood Ave, York, ON M6M 2J5, Canada",ChIJk65h1dI2K4gRra7OF4SAsl0,"82 Buttonwood Ave, Toronto, Ontario, Canada",43.690044,-79.5081813,1,M6M 2J5,OK,street_address
439,ROOFTOP,"1340 York Mills Rd, North York, ON M3A 3R1, Canada",ChIJFTQGFmnS1IkR3rA-w7024xI,"1340 York Mills Rd, Toronto, Ontario, Canada",43.7632297,-79.3200614,1,M3A 3R1,OK,premise
440,ROOFTOP,"1195 Queen St E, Toronto, ON M4M 1L6, Canada",ChIJy08DyZzL1IkRayoja-bvlhY,"1195 Queen St E, Toronto, Ontario, Canada",43.6627164,-79.3311089,1,M4M 1L6,OK,street_address
441,ROOFTOP,"2920 Lawrence Ave E, Scarborough, ON M1P 2T8, Canada",ChIJRQoGuM7R1IkRlS1Gfrl7uXo,"2920 Lawrence Ave E, Toronto, Ontario, Canada",43.7549294,-79.2518362,1,M1P 2T8,OK,premise
442,ROOFTOP,"3015 Lawrence Ave E, Scarborough, ON M1P 2V7, Canada",ChIJubZufszR1IkRTRqDiwyv-qI,"3015 Lawrence Ave E, Toronto, Ontario, Canada",43.7546689,-79.2478902,1,M1P 2V7,OK,street_address
443,ROOFTOP,"2075 Bayview Ave, Toronto, ON M4N 3M5, Canada",ChIJ9etNjizN1IkRJNnFZ2HvTLY,"2075 Bayview Ave, Toronto, Ontario, Canada",43.7206484,-79.3780573,1,M4N 3M5,OK,premise
444,ROOFTOP,"55 Belmont St, Toronto, ON M5R 1R1, Canada",ChIJFUYOn6g0K4gRGoumA8zlIs8,"55 Belmont St, Toronto, Ontario, Canada",43.6746049,-79.3910664,1,M5R 1R1,OK,street_address
445,ROOFTOP,"111 Avenue Rd, Toronto, ON M5R 3J8, Canada",ChIJYbQ_OaQ0K4gRO4LeRrdDI3Q,"111 Avenue Rd, Toronto, Ontario, Canada",43.6731972,-79.3954314,1,M5R 3J8,OK,premise
446,ROOFTOP,"3276 St Clair Ave E, Scarborough, ON M1L 3R7, Canada",ChIJkzW0XXnO1IkRm3FiDTI7gTM,"3276 St Clair Ave E, Toronto, Ontario, Canada",43.7129414,-79.2851737,1,M1L 3R7,OK,street_address
447,ROOFTOP,"Sick Kids (The Hospital for Sick Children), 555 University Ave, Toronto, ON M5G 1X8, Canada",ChIJ6Zlovck0K4gRZfVSmGSnW2Q,"555 University Ave, Toronto, Ontario, Canada",43.6570957,-79.3877344,1,M5G 1X8,OK,premise
448,ROOFTOP,"1145 Albion Rd, Etobicoke, ON M9V 4J7, Canada",ChIJb8IoqIY6K4gRv_2sZY8cfoQ,"1145 Albion Rd, Toronto, Ontario, Canada",43.7372772,-79.567768,1,M9V 4J7,OK,street_address
449,ROOFTOP,"3595 Keele St, North York, ON M3J 1M7, Canada",ChIJD3z84O4xK4gRAijRL8JarJY,"3595 Keele St, Toronto, Ontario, Canada",43.7511756,-79.4855923,1,M3J 1M7,OK,premise
450,ROOFTOP,"306 Finch Ave E, North York, ON M2N 4S5, Canada",ChIJx-LFAyUtK4gRasLR8uoUYe0,"306 Finch Ave E, Toronto, Ontario, Canada",43.7850097,-79.394112,1,M2N 4S5,OK,premise
